"study_site","year_m","decade","bioregion","minyear","maxyear","nyears_span","n_years_observed","finite_trend_X2.5.","finite_trend_X50.","finite_trend_X97.5.","IRtrend_X2.5.","IRtrend_X50.","IRtrend_X97.5.","area_change_ha_X2.5.","area_change_ha_X50.","area_change_ha_X97.5.","area_start_X2.5.","area_start_X50.","area_start_X97.5.","IRtrend_error","site_groupings","studyid","site","year","area","log_area","max_area","ten_percent","depth_cat","first_year","last_year","duration","num_points","dom_species","all_species","lh_group2","att_method","apriori_cat","tidied_drivers","measurement_cat","waycott_study","Lat_Zone","ECOREGION","PROVINCE","site_duplication","decade_time_points","max_plus_0.1","mean_Dd_5k","mean_Dh_5k","mean_Ligt_5k","mean_Np_5k","mean_Oa_5k","mean_Ocp_5k","mean_Ship_5k","mean_Slr_5k","mean_Sst_5k","mean_Dd_10k","mean_Dh_10k","mean_Ligt_10k","mean_Np_10k","mean_Oa_10k","mean_Ocp_10k","mean_Ship_10k","mean_Slr_10k","mean_Sst_10k","mean_Dd_20k","mean_Dh_20k","mean_Ligt_20k","mean_Np_20k","mean_Oa_20k","mean_Ocp_20k","mean_Ship_20k","mean_Slr_20k","mean_Sst_20k","mean_Dd_30k","mean_Dh_30k","mean_Ligt_30k","mean_Np_30k","mean_Oa_30k","mean_Ocp_30k","mean_Ship_30k","mean_Slr_30k","mean_Sst_30k","mean_Dd_50k","mean_Dh_50k","mean_Ligt_50k","mean_Np_50k","mean_Oa_50k","mean_Ocp_50k","mean_Ship_50k","mean_Slr_50k","mean_Sst_50k","mean_Dd_100k","mean_Dh_100k","mean_Ligt_100k","mean_Np_100k","mean_Oa_100k","mean_Ocp_100k","mean_Ship_100k","mean_Slr_100k","mean_Sst_100k","mean_Dd_200k","mean_Dh_200k","mean_Ligt_200k","mean_Np_200k","mean_Oa_200k","mean_Ocp_200k","mean_Ship_200k","mean_Slr_200k","mean_Sst_200k","Turbidity.Coefficient.of.Variance_5k","Turbidity.Mean_5k","Turbidity.Coefficient.of.Variance_10k","Turbidity.Mean_10k","Turbidity.Coefficient.of.Variance_20k","Turbidity.Mean_20k","Turbidity.Coefficient.of.Variance_30k","Turbidity.Mean_30k","Turbidity.Coefficient.of.Variance_50k","Turbidity.Mean_50k","Turbidity.Coefficient.of.Variance_100k","Turbidity.Mean_100k","Turbidity.Coefficient.of.Variance_200k","Turbidity.Mean_200k","coords.x1","coords.x2","lh","category","geom"
"X312_Central.Sector",2000,"2000","Mediterranean",1986,2001,1.99000000000001,1,-1.1571950393536,1.18949317828354,3.68516431322598,-0.011639426495058,0.0118247431253748,0.036188855489032,-1.83798028069344,1.79193513354312,8.5892344531385,37.2428114956719,79.7224374503096,168.045459803565,0.011937743580318,"312","312","Central Sector",1986,50.1,4.009331188,86.3,5.01,"subtidal",1986,2001,15,3,"cymodocea nodosa","cymodocea nodosa","O","descriptive","none","hydrology; nutrients","ground mapping",0,"Temperate","Western Mediterranean","Mediterranean Sea","no",1,91.31,0.302002553912726,0.0138435228873277,0.00790431787423916,0.0245617842169436,0.00604588937924498,0.013006980613462,0,0.0116733995541422,0.13689704798162,0.293252269686251,0.0109458321105711,0.00618506891083334,0.0191924746201379,0.0051420920590517,0.00986104320729686,0.00149805892954816,0.0319548849847007,0.127253636594985,0.280316392891109,0.00729686187846686,0.00403825941262719,0.0122708923361946,0.00392583117789198,0.00602023170401816,0.0326705517816461,0.0416168463020669,0.0789478791124149,0.275897681587662,0.00528807702383429,0.00286924675962247,0.00859674469687861,0.00324646863230373,0.00399032176227942,0.0243997491721194,0.0300336860115658,0.0539698002047658,0.273979086770308,0.0037171794017169,0.00196746706428985,0.00578663350486932,0.00267782968087537,0.0025083687908519,0.0185877401886269,0.0257469083998983,0.0391866256459915,0.262607803351518,0.00507342951719361,0.00263985041474086,0.00538714344431651,0.00249105750636859,0.00355085241355977,0.0135545693324881,0.0217209190928334,0.0528884052565039,0.247258910285673,0.00658912912560273,0.00323880225915984,0.0073573695263513,0.00313673921396758,0.00502509545945185,0.0126575154960822,0.0191936586624476,0.0514685583361282,0.399984819766803,0.0478418752646599,0.421246904891635,0.0500487781233258,0.418211624936397,0.051291715700108,0.395759619916798,0.0503121878835593,0.381272579509857,0.0522005558412142,0.38958324404592,0.0571532987964314,0.422710602189729,0.0567025319058184,756018.93632403,5254076.98069403,"O","slow_increase",c(756018.93632403, 5254076.98069403)
"X312_Northern.Sector",2000,"2000","Mediterranean",1986,2001,1.99000000000001,1,-1.17598596149004,1.19263805668602,3.61735596147209,-0.011829555384256,0.0118558215252246,0.035534654349253,-2.50412792836346,2.7900175359141,13.0019297782386,56.9412535412138,122.626810552209,253.453593887329,0.011938878385342,"312","312","Northern Sector",1986,86.4,4.54510166,201.1,7.77,"subtidal",1986,2001,15,3,"cymodocea nodosa","cymodocea nodosa","O","descriptive","none","coastal development (construction); nutrients","ground mapping",0,"Temperate","Western Mediterranean","Mediterranean Sea","no",1,208.87,0.297886214473031,0.0147741235030646,0.00845006427896971,0.0262193114666099,0.00633783328389241,0.0139966340396892,0,0.0127193536450663,0.135916897603734,0.292942432815679,0.0114935239646022,0.00649329875699024,0.0197482872715638,0.00527176445406807,0.010353044822279,0.0130647704872068,0.0361697367889745,0.127896614246318,0.283031065225393,0.00764414718005029,0.00424099750187625,0.0126694786099856,0.00399809739030605,0.00637510874253518,0.0330568697642196,0.0447790298257402,0.0824151548032536,0.276976128669922,0.00562632378114074,0.00307047058214528,0.00909324222007072,0.00332673434586135,0.00436097465350824,0.0251527863216485,0.033703103778564,0.0583395537980558,0.274692370921044,0.0037981690915729,0.00202152226480474,0.00595413573653795,0.00270361646499707,0.0026120844053001,0.0183409506695439,0.025814182413997,0.0405360079184334,0.263464974431189,0.00499280843942198,0.00260223281004937,0.00532776186583058,0.00248230306753162,0.00349267648558947,0.0137325340842247,0.0216996017288255,0.0489287291084125,0.247347878335378,0.00657044705243139,0.00322577088369997,0.00734516044816049,0.00313638708777038,0.00498840295773726,0.0126898255805261,0.0193006571722574,0.0513548784370869,0.407176879048347,0.0487238724716008,0.413266940396043,0.0506189480848327,0.413018545582275,0.0512014186203042,0.399755100744897,0.0501822734208177,0.378471163414966,0.0504312128478649,0.388629546841227,0.0568188023403814,0.423186755916788,0.0568269811260238,752186.889349933,5256077.4339695,"O","slow_increase",c(752186.889349933, 5256077.4339695)
"X312_Southern.Sector",2000,"2000","Mediterranean",1986,2001,1.99000000000001,1,-1.16194711142385,1.17832458537257,3.60940447440723,-0.011687504830941,0.0117143638283813,0.035457911063001,-2.61075700189089,2.87262655351975,13.2007877499972,57.8125258906698,121.722543822142,257.590488338877,0.011938390866477,"312","312","Southern Sector",1986,93.5,4.633271616,120.5,9.35,"subtidal",1986,2001,15,3,"cymodocea nodosa","cymodocea nodosa","O","none","none",NA,"ground mapping",0,"Temperate","Western Mediterranean","Mediterranean Sea","no",1,129.85,0.304043790244538,0.0117410813362095,0.00666254149489206,0.0207562896083919,0.00539300932660294,0.0107494749678381,0,0.0103940197934761,0.125809224808346,0.292316166590379,0.00992808362381928,0.005587862093358,0.0174469864314588,0.00483346249070539,0.0087927056267243,0.0109369833043168,0.0325068260946925,0.119173018784684,0.278358039418243,0.00698329842382886,0.00385234444930457,0.0118603067713089,0.00385838916190862,0.00568089270542406,0.0311160119507388,0.0393674788787566,0.0760506654894484,0.274917709812892,0.00504616686918509,0.00272377390782357,0.00824572120248551,0.00319379501594627,0.00371503068586501,0.0237677867874397,0.0276180093608137,0.0510693939333868,0.273672221944882,0.00371794864680583,0.00195990658628001,0.00571545715545216,0.00266659606499482,0.00249191702450683,0.0196985966427875,0.0251870824470432,0.0393951831229098,0.261959200952422,0.00513261855641659,0.00266606966169858,0.00542977925395094,0.00249721353569551,0.00358907925198176,0.0136775782286096,0.0219203714246458,0.0554588599282834,0.247256699858712,0.00660501910136415,0.00324885930786987,0.00736982206775639,0.00313718138807882,0.00505300683429466,0.0126095005577597,0.0190702004165147,0.051421097763721,0.399320508860335,0.0473121741810177,0.426065837958502,0.0496225756430437,0.423448488480365,0.0513391372035531,0.393327662953115,0.0503907553848078,0.383318665058346,0.053866960348429,0.389724996249312,0.0573722483779504,0.421895026250991,0.0564266975132361,759127.136923641,5252454.39879136,"O","slow_increase",c(759127.136923641, 5252454.39879136)
"X313_Lake.Nakaumi",2000,"2000","Temperate North Pacific",1955,2002,2.99000000000001,1,315.706670388678,644.341766729496,1211.24953920048,1.42480969628074,2.00733010714563,2.57356559942644,29.5172231051479,63.3636973641625,135.911771351645,0.046305651394013,0.157856384132551,0.56039348575141,0.286023310427583,"313","313","Lake Nakaumi",1955,1600,7.383305995,1600,8.9,"subtidal",1955,2002,47,3,"zostera marina","zostera marina","CO","descriptive, visual","decrease","nutrients","other",0,"Temperate","Sea of Japan/East Sea","Cold Temperate Northwest Pacific","no",1,1608.9,0.234645468092734,0.0230081458125384,0.00851614725205206,0.025520479366664,0.00297249327113311,0.0373938308367806,0.352866124722265,0.31151777025192,0.519403776814861,0.261387501887027,0.0230589200736292,0.00853515102609292,0.0255779358964638,0.00297949791904664,0.0374676477689071,0.189559989127537,0.192723674862177,0.469891112622799,0.281440723692865,0.0233827114928825,0.00853994938764465,0.0259772925167229,0.00313126706207337,0.0378260154380718,0.0716439860369765,0.119022274230325,0.311723436764816,0.28659125075147,0.023239866902409,0.00810717081646409,0.025887169324372,0.00344942496415745,0.0372789475170042,0.0533150998883694,0.0797703118643309,0.172914199289568,0.295994484612081,0.0224383870762356,0.0106224708914403,0.0229584645916271,0.00395435878987061,0.0337718368513508,0.0280784161087909,0.0463184919156779,0.0839670048609696,0.294545566143567,0.0182724856006597,0.0122968417804844,0.0206940818154449,0.00403907245794797,0.0269362930698049,0.0124023734816,0.0251583367218144,0.0428466597206126,0.262457025263152,0.0209731052331524,0.00989181823928639,0.0237903292285579,0.00380199072671893,0.0247829962120896,0.0197036252261029,0.0204376720650477,0.0347785737291647,0.547508387515942,0.223857230351617,0.495901104272082,0.170143101699232,0.472120815499143,0.1759833561277,0.508358831048995,0.194288770836044,0.460229601419814,0.116162761726683,0.45578735030307,0.0775994327992781,0.510105593522147,0.082508797066396,11752037.5513573,4283575.97214995,"O","rapid_increase",c(11752037.5513573, 4283575.97214995)
"X320_North.Haven",2000,"2000","Temperate Northern Atlantic East",1982,2004,4.99000000000001,4,0.717462912326419,1.84042203260111,2.88738696787589,0.00714901357636,0.0182369123271934,0.028464873706821,0.022542785605071,0.070671616360807,0.148365255935936,0.44565130697181,0.745308846629161,1.25868364451758,0.005404623680769,"320","320","North Haven",1982,0.5475,-0.507082637,0.7652,0.05475,"mixed",1982,2004,22,6,"zostera marina","zostera marina","CO","none","none",NA,"ground mapping",0,"Temperate","Celtic Seas","Northern European Seas","no",1,0.81995,0.297016914698142,0.00871191559288698,0.00770848728952151,0.0045012267530436,0.00158860853761199,0.0198510894080317,0.0689376786917071,0.0226832349089128,0.120378412683553,0.294449259364416,0.0087194608199218,0.00766128702754421,0.00450168305357534,0.00158843745048794,0.0199115838766808,0.0336915756738375,0.0217397403918088,0.100803717166658,0.297346579171524,0.00869449745020821,0.0065962060351433,0.0046159952013578,0.00159504248729275,0.0200842929391161,0.0431577873469326,0.0267431757008899,0.077755085369585,0.303022242938782,0.00861550340506808,0.00629057205514982,0.00474142161245874,0.00160908937219147,0.0195048662476014,0.0272998221943281,0.0161410444113765,0.0441903363973313,0.308209439882238,0.00914443152076799,0.00619258047373842,0.00508405859592316,0.00168313740564959,0.0187578143614866,0.0147744984553487,0.00744093975365951,0.0217038318128671,0.298809356576807,0.0130082587034471,0.010513389035693,0.00826136603126306,0.0021162765315441,0.0169450484246687,0.0084548794679498,0.00746619282353097,0.046932331494302,0.297640359346507,0.0180784921611296,0.0120209655114811,0.0110245219585254,0.00279871476777839,0.0182381812331143,0.015173266045164,0.0166308366389788,0.0834389614437944,0.130486906058603,0.179988502488508,0.358098294868721,0.213419641893689,0.346772352134255,0.202907715144196,0.321999245726639,0.189206187605652,0.392039866464807,0.17840860284596,0.415949095553686,0.170946935319698,0.449785618239538,0.168010216038346,-392350.095526046,6054221.97219774,"O","slow_increase",c(-392350.095526046, 6054221.97219774)
"X323_Central.Area",2000,"2000","Mediterranean",1959,2005,5.99000000000001,1,-4.78677624856182,0.23990589033519,5.18410771000142,-0.049051349108113,0.00239618528808484,0.050542035452502,-237.440487194586,13.6746092953233,459.759753868537,409.273510601989,933.567297887961,2188.16257710332,0.025864246084998,"323","323","Central Area",1959,3255.079007,8.105296611,3255.079007,56.88487585,"subtidal",1959,2005,46,4,"posidonia oceanica","posidonia oceanica","P","descriptive, visual (comparison of depth limit)","none","hydrology (erosion); turbidity; fishing (trawling)","acoustics/sonar",0,"Temperate","Western Mediterranean","Mediterranean Sea","no",1,3311.96388285,0.262306830213394,0.0122145211416078,0.00516633577299891,0.0131388313746379,0.00413110702195101,0.01177025951997,0.0747994522989532,0.116565234706174,0.475431930135798,0.26340605514458,0.0121363428573447,0.00512025828948207,0.0127597011039516,0.00410462998269326,0.0114904965043988,0.0569876084527171,0.0914987943606429,0.422425506243193,0.24903763840083,0.0116193064609179,0.0048524303900547,0.0110716654774826,0.00392478943073256,0.0101998427483372,0.033249203190286,0.0472355344904036,0.244179918230546,0.239158153591889,0.0116404494348557,0.00571251481327314,0.0106565593431695,0.00410669595584922,0.0105587437549243,0.0238087048476103,0.0289006441016375,0.144738872248972,0.236628766829179,0.0123776927549508,0.00938637291815071,0.0112817437424609,0.00505015211655729,0.0137701529606843,0.016790378001098,0.0251267923949619,0.114257279168164,0.246391379224745,0.0112218112136735,0.00677394040237122,0.00794493890955502,0.00402333469703712,0.00963245891445396,0.012500595440182,0.0207529276496769,0.0762461622269388,0.260897356208222,0.00504929999438859,0.00298954205292232,0.00490422358287524,0.00215895512907019,0.0045770484160873,0.00764813866419552,0.0148785095695949,0.0545792496137304,0.516578614711761,0.0789988394349049,0.502420358155688,0.0759095063126863,0.427455507008633,0.0650751629832739,0.381145784590486,0.0597876783564583,0.369615479711155,0.0587366368172678,0.336457642306668,0.0537192813708469,0.31207838162802,0.0518192667373978,1104735.62725294,4926347.35643984,"P","stable",c(1104735.62725294, 4926347.35643984)
"X323_Eastern.Area",2000,"2000","Mediterranean",1959,2005,5.99000000000001,1,-1.14218597369908,1.30213894029008,3.82931383185875,-0.011487590172165,0.0129373399097449,0.037578141946313,-80.2373884056335,102.953606273263,442.807999056104,679.937143472423,1350.68968494262,2610.10006117113,0.012478201419504,"323","323","Eastern Area",1959,2359.813084,7.812767696,2359.813084,112.1495327,"subtidal",1959,2005,46,4,"posidonia oceanica","posidonia oceanica","P","descriptive, visual (comparison of depth limit)","none","hydrology (erosion); turbidity; fishing (trawling)","acoustics/sonar",0,"Temperate","Western Mediterranean","Mediterranean Sea","no",1,2471.9626167,0.24173001329536,0.012329775840044,0.00521805896626219,0.0132626145369495,0.00416915133878913,0.0118775483241062,0,0.0361950136316211,0.385009338674338,0.241460467319517,0.012376471797346,0.00523623366173379,0.0133108295908077,0.00418547664069124,0.0119231348697471,0.0372040906601404,0.0684458651530319,0.350726280625932,0.241864903997552,0.0124771684645889,0.00527852641956327,0.0134186358298233,0.00422093545030179,0.0120248878004505,0.0340066565566981,0.0504811015418766,0.243745498469774,0.237006109438299,0.0122357716332622,0.00515221155070959,0.0126273714750045,0.0041384584934105,0.0114152122147324,0.0283402868613754,0.0438155634546046,0.190854364832844,0.234929272425166,0.0120877307535945,0.00663670708552113,0.0110047692228589,0.00447183005848141,0.0120378279164477,0.0181020667714066,0.0310940119992865,0.153717429755939,0.245773698230258,0.0111263874088203,0.00708217270598443,0.00842929356470081,0.00415265531996033,0.0100754278837629,0.0138223368535358,0.0228545480072539,0.0719117593452621,0.262244521604509,0.00517794943336791,0.00305008622514514,0.00512933560176921,0.00221702678131976,0.00472660855089884,0.00792780641672691,0.0152829815766109,0.0558530669223561,0.504609744760055,0.0669320247407201,0.482170319178748,0.0689870554539892,0.438347808319665,0.0667570843016908,0.422427250233816,0.0659620154610214,0.407457228948103,0.0647564117205455,0.344925628448673,0.0548693953688865,0.310343612035091,0.0520071745040377,1118334.85437385,4924789.87017506,"P","slow_increase",c(1118334.85437385, 4924789.87017506)
"X323_Western.Area",2000,"2000","Mediterranean",1959,2005,5.99000000000001,1,-1.13608068485868,1.30188111349242,3.8234940816639,-0.011425833821458,0.0129347944677951,0.037522088520086,-84.975920286733,99.4720547526022,426.497832897045,638.368754755059,1321.38325551231,2542.88694535891,0.012474901874361,"323","323","Western Area",1959,1663.366337,7.48947296,1663.366337,125.7425743,"subtidal",1959,2005,46,4,"posidonia oceanica","posidonia oceanica","P","descriptive, visual (comparison of depth limit)","none","coastal development (harbour)","acoustics/sonar",0,"Temperate","Western Mediterranean","Mediterranean Sea","no",1,1789.1089113,0.263624712328116,0.0115069039165974,0.00481469818623737,0.0112149759661406,0.00388643215410411,0.0102755530970171,0.116439880430698,0.117450980593761,0.390146401524544,0.258109486647069,0.0111876255647826,0.0046472602703106,0.0101412505720786,0.00377675580481688,0.00945486750690237,0.0604004034447292,0.0671162587620081,0.323685221344469,0.246815593389329,0.011087533218415,0.00458685335502196,0.00958159192305175,0.00374051182757285,0.00904132709956684,0.0287931446509901,0.0402713898212212,0.205504242192887,0.239552350267465,0.0116632658169381,0.00703042714956816,0.0102625648661258,0.00438166645152072,0.0112737797410027,0.0210654837871665,0.0273431328555223,0.139139548794308,0.236763309708334,0.0124980149819789,0.0105744648079516,0.0113212523943287,0.00531301678411477,0.0145648155002344,0.0162539896404609,0.02315033716155,0.0967135721279253,0.246757297647895,0.0111994441200837,0.00662275539526972,0.00776406821193922,0.00395623654373179,0.00941257647699811,0.0116723633790524,0.0200192191229296,0.0770640012651253,0.260138505089892,0.00497571823438144,0.00294890113723341,0.00479193155167543,0.00212347502315825,0.00448480368643213,0.00751719381031581,0.0146067718696425,0.0532801025803784,0.488674106099938,0.0773993119408813,0.457660154785429,0.0713772215880454,0.412473764259335,0.0631055536929254,0.376170765688644,0.0595493652855649,0.352126001193763,0.056433947598581,0.333080276193213,0.0534120096455916,0.31217725482287,0.0514228817406734,1099218.28539061,4925704.99457566,"P","slow_increase",c(1099218.28539061, 4925704.99457566)
"X327_Vieques",2000,"2000","Tropical Atlantic",1959,2000,0.990000000000009,1,-3.90612560880613,0.939021989079736,6.40428457435068,-0.039844614371403,0.00934640583200796,0.062075656534135,-2.50468340972838,0.603256068943914,6.21757475554497,34.0631959131406,67.4387742971186,133.771425894596,0.025573712425435,"327","327","Vieques",1937,11.2138728,2.512461834,84.7398844,1.12138728,"subtidal",1937,2000,63,7,"thalassia testudinum","thalassia testudinum, syringodium filiforme","P","visual, descriptive","none","storms","aerial photography",0,"Tropical","Greater Antilles","Tropical Northwestern Atlantic","no",1,85.86127168,0.29354044680412,0.000443567170385415,0.000153456052290634,0.000359661258139218,0.00037953283978053,0.0016476387077441,0.32861265540123,0.101598843627681,0,0.283394655380638,0.00034457860430083,0.00011920898558438,0.000280226031487247,0.000312308260945897,0.00128010608203852,0.119666168202402,0.0365937634994768,0,0.301930490317123,0.000349983824336202,0.00014860121188206,0.000272351931055334,0.000304167127301771,0.00107019838334282,0.0308972487001377,0.0108244206661972,0,0.31556869709118,0.000364264735835003,0.000158082622293796,0.000280730493693834,0.000308865094441912,0.00100095569931086,0.0256740539605802,0.0153710155168281,0,0.319446240552745,0.000376014264204621,0.000140653083195045,0.000277312089878172,0.000307171828778351,0.00113478250013219,0.017816312694849,0.0139957409086015,0,0.317775347540172,0.00042521189753247,0.000121151246394204,0.000277298159973861,0.000293828150128006,0.00172027526450082,0.0155846576697566,0.0163092037573762,0,0.326841904466968,0.000273918117237942,7.76050725493106e-05,0.000213136826083764,0.000257570939864017,0.00115998363546291,0.00564404059537064,0.00629015848856033,0,0.259667922343527,0.0453933498205303,0.251389705456602,0.0457335596259397,0.232770860800705,0.0461824774178138,0.221589598494271,0.0457229758802809,0.223481272823792,0.0415422788511755,0.227178806632791,0.0363887116883564,0.21062114804553,0.0324048663921797,-6353472.96741327,2227526.30468227,"P","slow_increase",c(-6353472.96741327, 2227526.30468227)
"X328_Tampa.Bay",2000,"2000","Tropical Atlantic",1982,2004,4.99000000000001,2,-0.434215012468766,0.915248689371939,2.32884958000573,-0.004351604639335,0.00911085640549682,0.023021456787476,-235.10942579161,503.170367605961,1580.36868201218,7869.13982813987,11273.3701902974,16455.8069943052,0.007025318587233,"Tampa Bay","328","Tampa Bay",1950,16457.14286,9.760488745,16457.14286,877.9591837,"subtidal",1950,2004,54,10,"thalassia testudinum, syringodium filiforme, halodule wrightii, ruppia maritima","thalassia testudinum, syringodium filiforme, halodule wrightii, ruppia maritima","unspecified","visual, descriptive","other","nutrients; chlorophyll; light","aerial photography",0,"Tropical","Floridian","Tropical Northwestern Atlantic","yes",1,17335.1020437,0.0249815975855056,0.0091748033576694,0.000169336095400228,0.000215048833572502,0.0213229118013068,0.00385728353132053,0.128887263567824,0.341315622098352,0.140139592125228,0.0459662294091006,0.00922219644156777,0.000170208694038504,0.000216146552584104,0.0214192455149884,0.00387750562409136,0.107555548834607,0.278198635493352,0.118962056571391,0.0700610706956647,0.0106964520447421,0.00024192555019288,0.000254672848260744,0.0227404188775034,0.00587530914407231,0.0872463971434513,0.19314415078632,0.117071626122091,0.0662430088594375,0.0123460730752898,0.000391871948490027,0.000334221584088588,0.0277407548249165,0.00874613821862505,0.0833977205360511,0.162178407195107,0.143861947494132,0.0604338612169721,0.0159638297767969,0.000672309222249861,0.000375104447807993,0.0283089903720987,0.0118229191874572,0.0646833004856754,0.119727793776143,0.0982202941063904,0.05852988943568,0.0264503507546751,0.00074692118565761,0.000392014321333266,0.0269750747628816,0.0154123561631623,0.0230611534206246,0.0436466838861827,0.0409720229953808,0.0762209052554996,0.0163478642544247,0.000581178890636802,0.00036311816982404,0.0191849854686679,0.0114476705497937,0.0102361821876994,0.0172703634153774,0.0347313998341014,0.657650336623192,0.357962742839989,0.669727485626936,0.35140688728009,0.619181832977544,0.38025043743236,0.622428824551242,0.45034101124581,0.687916564017122,0.369462183442479,0.645083353632865,0.20101320231139,0.51104896951865,0.245428512257855,-7694049.83561424,3382627.32943497,"other","slow_increase",c(-7694049.83561424, 3382627.32943497)
"X36_Kees.Bayou",2004,"2000","Tropical Atlantic",2004,2012,5.99000000000001,2,-0.393344812579874,1.12788913608021,2.6621008179393,-0.003941205048663,0.0112157583155321,0.026272834566129,-0.036318345725117,0.096089002317451,0.273729817363413,0.790089395597204,1.40042402014732,2.46298250398985,0.007768819889943,"36","36","Kees Bayou",2004,1.25492,0.317008323,1.5618,0.118094,"intertidal",2004,2012,8,4,"halodule wrightii, ruppia maritima","halodule wrightii, ruppia maritima","C","none","none",NA,"aerial photography",0,"Temperate","Northern Gulf of Mexico","Warm Temperate Northwest Atlantic","no",2,1.679894,0.149604344838544,0.0233789757629366,0.000224713410142086,0.00022841538808088,0.02552656831808,0.0137109580866404,0.131439590140393,0.174644096656457,0.451624662468308,0.144952232201754,0.023415092123069,0.000225077487440603,0.000228806758097793,0.0255708008755366,0.0137344696985322,0.120310820849009,0.160608516992922,0.408899659369613,0.146633565890515,0.0234711428928949,0.000228810082608783,0.000232975583866007,0.0259389987060519,0.0140289061945299,0.0784093902264956,0.094082437173659,0.268814222805642,0.142297800996985,0.0225150087086227,0.000234391653009602,0.00024112567587325,0.0263756460607872,0.0146997903303465,0.0621666598790407,0.0725518826211612,0.185087065309085,0.120315307446077,0.0192188867543402,0.000348538473111119,0.000310710360139229,0.0329928097490911,0.0164920849117705,0.0444816984474258,0.0587317978947687,0.167090595445002,0.118074601700286,0.0124717859767502,0.000375838771823318,0.000294089622845121,0.028193523135024,0.0138048520612189,0.0229567642356682,0.0302280867366359,0.082852572035091,0.141462373050804,0.00827928181057414,0.000290095767846383,0.000283973218169692,0.019104647749208,0.00860318972895239,0.0116991852464875,0.0162288778396781,0.0411825271247305,0.862649274777763,0.405705282205268,0.86650509520477,0.390513807041756,0.741887479337553,0.331097699965457,0.683526772171474,0.295447840604192,0.590701831403176,0.362024938364718,0.515064757027057,0.25199993965597,0.506945999336672,0.20295924532918,-8003158.58209715,3676998.59814869,"C","slow_increase",c(-8003158.58209715, 3676998.59814869)
"X36_State.Park",2004,"2000","Tropical Atlantic",2004,2012,5.99000000000001,2,-1.63350947985352,15.1060204021177,38.2697208959608,-0.01646999317491,0.140683420731533,0.324035814559213,-0.033097541859781,0.262199652215713,0.684665425907542,0.075302124290929,0.201804014227761,0.465884508435457,0.085992435299997,"36","36","State Park",2004,0.16692,-1.694930443,0.75192,0.016692,"intertidal",2004,2012,8,4,"halodule wrightii, ruppia maritima","halodule wrightii, ruppia maritima","C","none","none",NA,"aerial photography",0,"Temperate","Northern Gulf of Mexico","Warm Temperate Northwest Atlantic","no",2,0.768612,0.152603483079253,0.023119896096555,0.000222395090040172,0.000226279354899669,0.0252739339060075,0.013579160151248,0.0875928273072114,0.116545349661563,0.333147416847783,0.141233248920697,0.0231520956666726,0.000222685849267792,0.000226545022592796,0.0253052675462742,0.0135956731295058,0.114601676869724,0.112653874805094,0.341367363127776,0.146988679866891,0.0237686574521099,0.000228362581718075,0.00023206747527383,0.0259458984710609,0.0139314174500917,0.0910023317810896,0.0998072116302303,0.278877974842296,0.141666775823006,0.0233626068628163,0.000239398791368717,0.000241845089366091,0.0265769120060692,0.0144520773682442,0.0689961672703988,0.0839035600718049,0.199396173917163,0.124753109408021,0.0169950032151833,0.000314062345217176,0.000293862565235058,0.0310212310147012,0.0144364954126584,0.0505237507345965,0.0588784276203419,0.148285668911033,0.117873571907397,0.0123171821086287,0.00040101475999987,0.000292546019006556,0.028380492455194,0.0138169901937464,0.0235651777144469,0.0310925048121786,0.0830181719968555,0.14110990669767,0.00828973023912715,0.00029602133264841,0.000291156791442815,0.0191567693684139,0.00864635773556444,0.0118301168183288,0.0163743263716596,0.0415795872123021,0.675154686748207,0.384105379318262,0.702359358306791,0.380045670319776,0.72928361215429,0.306027337484909,0.652785185996514,0.256464198367919,0.591328221355534,0.343920790458895,0.513701149084089,0.258704009910023,0.502715426955756,0.200544861423971,-7997356.18463438,3677775.23317001,"C","rapid_increase",c(-7997356.18463438, 3677775.23317001)
